 mod L/Lsol Teff t (year) Reff/Rsol k2conv k2rad Mrad/Msol Rrad/Reff
     1       12.710000 4003.0  1.0634596E+03          7.4600   0.18085000   0.00000000  0.0000000  0.0000E+000   0.000000
     2        2.760000 4093.0  6.5387027E+05          3.3200   0.19365000   0.00000000  0.0000000  0.0000E+000   0.000000
     3        1.040000 4033.0  1.3066771E+06          2.1000   0.19888000   0.00000000  0.0000000  0.0000E+000   0.000000
     4        0.710000 4002.0  1.9594839E+06          1.7600   0.20037000   0.00000000  0.0000000  0.0000E+000   0.000000
     5        0.560000 3987.0  2.6122907E+06          1.5800   0.20112000   0.00000000  0.0000000  0.0000E+000   0.000000
     6        0.470000 3977.0  3.2650975E+06          1.4500   0.20160000   0.00000000  0.0000000  0.0000E+000   0.000000
     7        0.410000 3970.0  3.9179043E+06          1.3600   0.20193000   0.00000000  0.0000000  0.0000E+000   0.000000
     8        0.370000 3966.0  4.5707111E+06          1.2800   0.20218000   0.00000000  0.0000000  0.0000E+000   0.000000
     9        0.330000 3963.0  5.2235179E+06          1.2200   0.20236000   0.00000000  0.0000000  0.0000E+000   0.000000
    10        0.300000 3960.0  5.8763247E+06          1.1800   0.20251000   0.00000000  0.0000000  0.0000E+000   0.000000
    11        0.280000 3958.0  6.5291315E+06          1.1300   0.20264000   0.00000000  0.0000000  0.0000E+000   0.000000
    12        0.260000 3956.0  7.1819383E+06          1.1000   0.20272000   0.00002000  0.0063617  1.2160E-001   0.000143
    13        0.250000 3955.0  7.8347452E+06          1.0600   0.20275000   0.00009000  0.0155718  1.6520E-001   0.000549
    14        0.230000 3954.0  8.4875520E+06          1.0300   0.20259000   0.00033000  0.0214204  1.8460E-001   0.000839
    15        0.220000 3953.0  9.1403588E+06          1.0000   0.20226000   0.00072000  0.0276418  2.0180E-001   0.001144
    16        0.210000 3952.0  9.7931656E+06          0.9800   0.20175000   0.00127000  0.0384340  2.2680E-001   0.001781
    17        0.200000 3951.0  1.0445972E+07          0.9500   0.20105000   0.00198000  0.0498500  2.4900E-001   0.002391
    18        0.190000 3951.0  1.1098779E+07          0.9300   0.20019000   0.00281000  0.0611281  2.6810E-001   0.003001
    19        0.180000 3950.0  1.1751586E+07          0.9100   0.19920000   0.00375000  0.0721603  2.8490E-001   0.003533
    20        0.170000 3950.0  1.2404393E+07          0.8900   0.19810000   0.00477000  0.0829455  3.0000E-001   0.003977
    21        0.170000 3950.0  1.3057200E+07          0.8700   0.19688000   0.00587000  0.0939186  3.1420E-001   0.004350
    22        0.160000 3950.0  1.3710006E+07          0.8600   0.19559000   0.00702000  0.1046563  3.2730E-001   0.004798
    23        0.160000 3950.0  1.4362813E+07          0.8400   0.19420000   0.00824000  0.1142225  3.3830E-001   0.004953
    24        0.150000 3951.0  1.5015620E+07          0.8300   0.19276000   0.00948000  0.1240584  3.4920E-001   0.005247
    25        0.150000 3951.0  1.5668427E+07          0.8200   0.19125000   0.01078000  0.1338635  3.5950E-001   0.005490
    26        0.140000 3952.0  1.6321234E+07          0.8100   0.18970000   0.01208000  0.1433512  3.6920E-001   0.005681
    27        0.140000 3952.0  1.6974040E+07          0.8000   0.18809000   0.01342000  0.1521613  3.7780E-001   0.005802
    28        0.140000 3953.0  1.7626847E+07          0.7900   0.18646000   0.01476000  0.1612027  3.8650E-001   0.005902
    29        0.130000 3954.0  1.8279654E+07          0.7800   0.18477000   0.01613000  0.1696856  3.9430E-001   0.005944
    30        0.130000 3954.0  1.8932461E+07          0.7700   0.18307000   0.01750000  0.1775771  4.0150E-001   0.005946
    31        0.130000 3955.0  1.9585268E+07          0.7600   0.18135000   0.01887000  0.1861600  4.0900E-001   0.005936
    32        0.120000 3956.0  2.0238075E+07          0.7500   0.17960000   0.02025000  0.1935899  4.1550E-001   0.005880
    33        0.120000 3957.0  2.0890881E+07          0.7400   0.17783000   0.02163000  0.2016310  4.2230E-001   0.005815
    34        0.120000 3958.0  2.1543688E+07          0.7300   0.17606000   0.02300000  0.2091017  4.2850E-001   0.005720
    35        0.120000 3960.0  2.2196495E+07          0.7300   0.17427000   0.02437000  0.2160245  4.3420E-001   0.005840
    36        0.110000 3961.0  2.2849302E+07          0.7200   0.17246000   0.02573000  0.2235948  4.4030E-001   0.005718
    37        0.110000 3962.0  2.3502109E+07          0.7100   0.17065000   0.02709000  0.2305476  4.4580E-001   0.005575
    38        0.110000 3963.0  2.4154915E+07          0.7100   0.16884000   0.02844000  0.2369925  4.5090E-001   0.005654
    39        0.110000 3965.0  2.4807722E+07          0.7000   0.16703000   0.02978000  0.2439745  4.5620E-001   0.005489
    40        0.110000 3966.0  2.5460529E+07          0.7000   0.16521000   0.03110000  0.2504194  4.6120E-001   0.005551
    41        0.110000 3968.0  2.6113336E+07          0.6900   0.16339000   0.03242000  0.2568537  4.6600E-001   0.005366
    42        0.110000 3969.0  2.6766143E+07          0.6900   0.16156000   0.03373000  0.2627221  4.7040E-001   0.005406
    43        0.100000 3971.0  2.7418949E+07          0.6800   0.15974000   0.03501000  0.2691549  4.7520E-001   0.005212
    44        0.100000 3972.0  2.8071756E+07          0.6800   0.15792000   0.03629000  0.2750233  4.7950E-001   0.005239
    45        0.100000 3974.0  2.8724563E+07          0.6700   0.15610000   0.03755000  0.2808917  4.8370E-001   0.005032
    46        0.100000 3976.0  2.9377370E+07          0.6700   0.15430000   0.03879000  0.2861583  4.8750E-001   0.005046
    47        0.100000 3978.0  3.0030177E+07          0.6600   0.15249000   0.04003000  0.2920267  4.9170E-001   0.004835
    48        0.100000 3979.0  3.0682983E+07          0.6600   0.15069000   0.04125000  0.2973002  4.9550E-001   0.004843
    49        0.100000 3981.0  3.1335790E+07          0.6600   0.14889000   0.04244000  0.3025285  4.9910E-001   0.004843
    50        0.100000 3983.0  3.1988597E+07          0.6500   0.14715000   0.04361000  0.3076466  5.0270E-001   0.004626
    51        0.100000 3985.0  3.2641404E+07          0.6500   0.14542000   0.04475000  0.3127648  5.0630E-001   0.004622
    52        0.090000 3987.0  3.3294211E+07          0.6500   0.14369000   0.04586000  0.3178279  5.0980E-001   0.004614
    53        0.090000 3989.0  3.3947017E+07          0.6400   0.14197000   0.04697000  0.3229461  5.1330E-001   0.004393
    54        0.090000 3991.0  3.4599824E+07          0.6400   0.14025000   0.04806000  0.3274039  5.1640E-001   0.004382
    55        0.090000 3993.0  3.5252631E+07          0.6400   0.13855000   0.04915000  0.3319167  5.1950E-001   0.004368
    56        0.090000 3995.0  3.5905438E+07          0.6300   0.13685000   0.05021000  0.3369248  5.2290E-001   0.004149
    57        0.090000 3997.0  3.6558245E+07          0.6300   0.13518000   0.05123000  0.3413275  5.2580E-001   0.004130
    58        0.090000 4000.0  3.7211052E+07          0.6300   0.13349000   0.05227000  0.3457852  5.2880E-001   0.004109
    59        0.090000 4002.0  3.7863858E+07          0.6300   0.13183000   0.05328000  0.3501332  5.3170E-001   0.004087
    60        0.090000 4004.0  3.8516665E+07          0.6200   0.13018000   0.05427000  0.3539582  5.3430E-001   0.003876
    61        0.090000 4007.0  3.9169472E+07          0.6200   0.12854000   0.05524000  0.3583048  5.3720E-001   0.003851
    62        0.090000 4009.0  3.9822279E+07          0.6200   0.12691000   0.05620000  0.3626241  5.4010E-001   0.003826
    63        0.090000 4011.0  4.0475086E+07          0.6200   0.12530000   0.05713000  0.3663674  5.4260E-001   0.003801
    64        0.090000 4014.0  4.1127892E+07          0.6100   0.12370000   0.05805000  0.3706345  5.4540E-001   0.003592
    65        0.090000 4016.0  4.1780699E+07          0.6100   0.12210000   0.05896000  0.3743071  5.4780E-001   0.003566
    66        0.090000 4019.0  4.2433506E+07          0.6100   0.12053000   0.05985000  0.3779523  5.5030E-001   0.003541
    67        0.090000 4021.0  4.3086313E+07          0.6100   0.11896000   0.06072000  0.3820980  5.5300E-001   0.003509
    68        0.090000 4023.0  4.3739120E+07          0.6100   0.11741000   0.06156000  0.3856538  5.5530E-001   0.003480
    69        0.090000 4026.0  4.4391926E+07          0.6000   0.11587000   0.06241000  0.3892080  5.5770E-001   0.003285
    70        0.090000 4029.0  4.5044733E+07          0.6000   0.11434000   0.06323000  0.3927257  5.6000E-001   0.003256
    71        0.090000 4032.0  4.5697540E+07          0.6000   0.11283000   0.06403000  0.3962047  5.6230E-001   0.003226
    72        0.090000 4034.0  4.6350347E+07          0.6000   0.11134000   0.06481000  0.3996267  5.6450E-001   0.003196
    73        0.090000 4037.0  4.7003154E+07          0.6000   0.10986000   0.06557000  0.4029987  5.6670E-001   0.003165
    74        0.080000 4040.0  4.7655960E+07          0.6000   0.10839000   0.06633000  0.4063589  5.6900E-001   0.003135
    75        0.080000 4043.0  4.8308767E+07          0.5900   0.10694000   0.06705000  0.4096345  5.7110E-001   0.002950
    76        0.080000 4045.0  4.8961574E+07          0.5900   0.10556000   0.06774000  0.4127681  5.7320E-001   0.002921
    77        0.080000 4048.0  4.9614381E+07          0.5900   0.10421000   0.06841000  0.4158002  5.7520E-001   0.002892
    78        0.080000 4051.0  5.0267188E+07          0.5900   0.10284000   0.06908000  0.4188947  5.7720E-001   0.002861
    79        0.080000 4054.0  5.0919994E+07          0.5900   0.10145000   0.06974000  0.4220116  5.7930E-001   0.002831
    80        0.080000 4057.0  5.1572801E+07          0.5900   0.10007000   0.07040000  0.4246452  5.8100E-001   0.002803
    81        0.080000 4060.0  5.2225608E+07          0.5900   0.09870000   0.07104000  0.4276603  5.8300E-001   0.002772
    82        0.080000 4063.0  5.2878415E+07          0.5900   0.09736000   0.07166000  0.4306098  5.8500E-001   0.002740
    83        0.080000 4065.0  5.3531222E+07          0.5800   0.09603000   0.07226000  0.4335034  5.8690E-001   0.002573
    84        0.080000 4068.0  5.4184029E+07          0.5800   0.09473000   0.07285000  0.4363622  5.8880E-001   0.002543
    85        0.080000 4072.0  5.4836835E+07          0.5800   0.09344000   0.07341000  0.4387206  5.9040E-001   0.002518
    86        0.080000 4075.0  5.5489642E+07          0.5800   0.09215000   0.07397000  0.4414946  5.9220E-001   0.002487
    87        0.080000 4078.0  5.6142449E+07          0.5800   0.09086000   0.07452000  0.4442317  5.9410E-001   0.002458
    88        0.080000 4081.0  5.6795256E+07          0.5800   0.08958000   0.07508000  0.4469558  5.9590E-001   0.002427
    89        0.080000 4084.0  5.7448063E+07          0.5800   0.08833000   0.07559000  0.4495314  5.9760E-001   0.002397
    90        0.080000 4087.0  5.8100869E+07          0.5800   0.08709000   0.07611000  0.4521069  5.9940E-001   0.002368
    91        0.080000 4091.0  5.8753676E+07          0.5800   0.08588000   0.07660000  0.4545834  6.0110E-001   0.002339
    92        0.080000 4094.0  5.9406483E+07          0.5800   0.08469000   0.07708000  0.4570104  6.0270E-001   0.002309
    93        0.080000 4097.0  6.0059290E+07          0.5800   0.08351000   0.07755000  0.4593878  6.0440E-001   0.002281
    94        0.080000 4100.0  6.0712097E+07          0.5700   0.08234000   0.07800000  0.4616662  6.0600E-001   0.002139
    95        0.080000 4104.0  6.1364903E+07          0.5700   0.08120000   0.07844000  0.4639445  6.0760E-001   0.002112
    96        0.080000 4107.0  6.2017710E+07          0.5700   0.08008000   0.07885000  0.4660743  6.0900E-001   0.002087
    97        0.080000 4110.0  6.2670517E+07          0.5700   0.07897000   0.07928000  0.4682041  6.1050E-001   0.002061
    98        0.080000 4114.0  6.3323324E+07          0.5700   0.07790000   0.07967000  0.4705320  6.1220E-001   0.002034
    99        0.080000 4117.0  6.3976131E+07          0.5700   0.07683000   0.08006000  0.4725132  6.1360E-001   0.002009
   100        0.080000 4120.0  6.4628937E+07          0.5700   0.07579000   0.08042000  0.4743953  6.1490E-001   0.001986
   101        0.080000 4123.0  6.5281744E+07          0.5700   0.07478000   0.08078000  0.4765251  6.1650E-001   0.001960
   102        0.080000 4127.0  6.5934551E+07          0.5700   0.07376000   0.08114000  0.4785310  6.1790E-001   0.001934
   103        0.080000 4130.0  6.6587358E+07          0.5700   0.07277000   0.08147000  0.4802893  6.1920E-001   0.001912
   104        0.080000 4133.0  6.7240165E+07          0.5700   0.07181000   0.08179000  0.4821714  6.2050E-001   0.001888
   105        0.080000 4137.0  6.7892971E+07          0.5700   0.07086000   0.08211000  0.4840040  6.2190E-001   0.001865
   106        0.080000 4140.0  6.8545778E+07          0.5700   0.06993000   0.08242000  0.4857376  6.2320E-001   0.001842
   107        0.080000 4143.0  6.9198585E+07          0.5700   0.06903000   0.08271000  0.4874092  6.2440E-001   0.001820
   108        0.080000 4146.0  6.9851392E+07          0.5700   0.06814000   0.08300000  0.4892047  6.2580E-001   0.001797
   109        0.080000 4149.0  7.0504199E+07          0.5700   0.06728000   0.08328000  0.4907401  6.2700E-001   0.001777
   110        0.090000 4153.0  7.1157006E+07          0.5600   0.06643000   0.08355000  0.4923746  6.2820E-001   0.001664
   111        0.090000 4156.0  7.1809812E+07          0.5600   0.06562000   0.08380000  0.4939100  6.2940E-001   0.001645
   112        0.090000 4159.0  7.2462619E+07          0.5600   0.06482000   0.08405000  0.4953463  6.3050E-001   0.001626
   113        0.090000 4161.0  7.3115426E+07          0.5600   0.06405000   0.08430000  0.4968818  6.3170E-001   0.001607
   114        0.090000 4164.0  7.3768233E+07          0.5600   0.06329000   0.08454000  0.4982067  6.3280E-001   0.001590
   115        0.090000 4167.0  7.4421040E+07          0.5600   0.06257000   0.08476000  0.4995564  6.3390E-001   0.001572
   116        0.090000 4170.0  7.5073846E+07          0.5600   0.06184000   0.08500000  0.5009525  6.3500E-001   0.001554
   117        0.090000 4173.0  7.5726653E+07          0.5600   0.06115000   0.08521000  0.5021690  6.3600E-001   0.001538
   118        0.090000 4176.0  7.6379460E+07          0.5600   0.06048000   0.08543000  0.5033980  6.3700E-001   0.001522
   119        0.090000 4178.0  7.7032267E+07          0.5600   0.05984000   0.08563000  0.5046393  6.3810E-001   0.001506
   120        0.090000 4181.0  7.7685074E+07          0.5600   0.05921000   0.08584000  0.5057847  6.3900E-001   0.001491
   121        0.090000 4183.0  7.8337880E+07          0.5600   0.05861000   0.08604000  0.5068713  6.4000E-001   0.001476
   122        0.090000 4186.0  7.8990687E+07          0.5600   0.05803000   0.08623000  0.5079497  6.4090E-001   0.001462
   123        0.090000 4188.0  7.9643494E+07          0.5600   0.05748000   0.08642000  0.5090165  6.4190E-001   0.001448
   124        0.090000 4190.0  8.0296301E+07          0.5600   0.05693000   0.08663000  0.5099700  6.4280E-001   0.001435
   125        0.090000 4192.0  8.0949108E+07          0.5600   0.05641000   0.08681000  0.5109048  6.4360E-001   0.001423
   126        0.090000 4194.0  8.1601914E+07          0.5600   0.05592000   0.08700000  0.5118047  6.4450E-001   0.001411
   127        0.090000 4196.0  8.2254721E+07          0.5600   0.05545000   0.08719000  0.5126647  6.4530E-001   0.001399
   128        0.090000 4198.0  8.2907528E+07          0.5600   0.05500000   0.08737000  0.5134617  6.4610E-001   0.001388
   129        0.090000 4200.0  8.3560335E+07          0.5600   0.05458000   0.08756000  0.5142421  6.4690E-001   0.001378
   130        0.090000 4202.0  8.4213142E+07          0.5600   0.05417000   0.08774000  0.5149797  6.4760E-001   0.001368
   131        0.090000 4203.0  8.4865948E+07          0.5500   0.05380000   0.08793000  0.5157072  6.4840E-001   0.001287
   132        0.090000 4204.0  8.5518755E+07          0.5500   0.05344000   0.08812000  0.5163594  6.4910E-001   0.001279
   133        0.090000 4206.0  8.6171562E+07          0.5500   0.05310000   0.08831000  0.5169719  6.4980E-001   0.001271
   134        0.090000 4207.0  8.6824369E+07          0.5500   0.05279000   0.08849000  0.5175558  6.5050E-001   0.001264
   135        0.090000 4208.0  8.7477176E+07          0.5500   0.05251000   0.08868000  0.5180716  6.5110E-001   0.001257
   136        0.090000 4208.0  8.8129983E+07          0.5500   0.05223000   0.08887000  0.5185814  6.5170E-001   0.001251
   137        0.090000 4209.0  8.8782789E+07          0.5500   0.05199000   0.08907000  0.5190520  6.5230E-001   0.001245
   138        0.090000 4210.0  8.9435596E+07          0.5500   0.05176000   0.08926000  0.5194865  6.5290E-001   0.001239
   139        0.090000 4210.0  9.0088403E+07          0.5500   0.05156000   0.08945000  0.5198544  6.5340E-001   0.001235
   140        0.090000 4210.0  9.0741210E+07          0.5500   0.05139000   0.08964000  0.5202101  6.5400E-001   0.001231
   141        0.080000 4211.0  9.1394017E+07          0.5500   0.05122000   0.08984000  0.5205337  6.5450E-001   0.001227
   142        0.080000 4211.0  9.2046823E+07          0.5500   0.05109000   0.09002000  0.5207905  6.5490E-001   0.001224
   143        0.080000 4211.0  9.2699630E+07          0.5500   0.05097000   0.09022000  0.5210486  6.5540E-001   0.001221
   144        0.080000 4210.0  9.3352437E+07          0.5500   0.05088000   0.09042000  0.5212677  6.5590E-001   0.001219
   145        0.080000 4210.0  9.4005244E+07          0.5500   0.05079000   0.09062000  0.5214270  6.5630E-001   0.001217
   146        0.080000 4210.0  9.4658051E+07          0.5500   0.05073000   0.09081000  0.5215721  6.5670E-001   0.001216
   147        0.080000 4209.0  9.5310857E+07          0.5400   0.05069000   0.09101000  0.5216836  6.5700E-001   0.001149
