 mod L/Lsol Teff t (year) Reff/Rsol k2conv k2rad Mrad/Msol Rrad/Reff
     1       27.950000 4275.0  3.7247912E+02          9.6900   0.18803000   0.00000000  0.0000000  0.0000E+000   0.000000
     2       12.390000 4421.0  2.0102012E+05          6.0200   0.19359000   0.00000000  0.0000000  0.0000E+000   0.000000
     3        7.710000 4477.0  4.0166776E+05          4.6300   0.19607000   0.00000000  0.0000000  0.0000E+000   0.000000
     4        4.810000 4512.0  6.0231539E+05          3.6000   0.19817000   0.00000000  0.0000000  0.0000E+000   0.000000
     5        3.680000 4518.0  8.0296303E+05          3.1400   0.19921000   0.00000000  0.0000000  0.0000E+000   0.000000
     6        3.030000 4518.0  1.0036107E+06          2.8500   0.19990000   0.00000000  0.0000000  0.0000E+000   0.000000
     7        2.590000 4515.0  1.2042583E+06          2.6400   0.20039000   0.00000000  0.0000000  0.0000E+000   0.000000
     8        2.290000 4510.0  1.4049059E+06          2.4800   0.20076000   0.00000000  0.0000000  0.0000E+000   0.000000
     9        2.050000 4503.0  1.6055536E+06          2.3600   0.20106000   0.00000000  0.0000000  0.0000E+000   0.000000
    10        1.870000 4497.0  1.8062012E+06          2.2600   0.20124000   0.00005000  0.0155145  1.3360E-001   0.001068
    11        1.710000 4490.0  2.0068489E+06          2.1700   0.20123000   0.00027000  0.0315256  1.7050E-001   0.002986
    12        1.570000 4482.0  2.2074965E+06          2.0800   0.20088000   0.00079000  0.0549900  2.0710E-001   0.006324
    13        1.450000 4475.0  2.4081441E+06          2.0100   0.20015000   0.00162000  0.0842531  2.4110E-001   0.010866
    14        1.350000 4467.0  2.6087918E+06          1.9400   0.19905000   0.00274000  0.1112394  2.6660E-001   0.014591
    15        1.260000 4461.0  2.8094394E+06          1.8900   0.19770000   0.00405000  0.1406591  2.9060E-001   0.018571
    16        1.190000 4455.0  3.0100871E+06          1.8400   0.19614000   0.00551000  0.1676019  3.1020E-001   0.021505
    17        1.130000 4450.0  3.2107347E+06          1.7900   0.19428000   0.00718000  0.1954738  3.2870E-001   0.023952
    18        1.070000 4445.0  3.4113823E+06          1.7500   0.19243000   0.00880000  0.2203764  3.4400E-001   0.025703
    19        1.030000 4441.0  3.6120300E+06          1.7200   0.19025000   0.01068000  0.2462671  3.5900E-001   0.027544
    20        0.990000 4438.0  3.8126776E+06          1.6800   0.18813000   0.01245000  0.2697733  3.7180E-001   0.028153
    21        0.950000 4436.0  4.0133252E+06          1.6500   0.18579000   0.01439000  0.2933580  3.8410E-001   0.028886
    22        0.920000 4433.0  4.2139729E+06          1.6300   0.18353000   0.01621000  0.3138745  3.9440E-001   0.029576
    23        0.890000 4432.0  4.4146205E+06          1.6000   0.18104000   0.01820000  0.3361485  4.0530E-001   0.029625
    24        0.860000 4431.0  4.6152682E+06          1.5800   0.17859000   0.02010000  0.3577254  4.1540E-001   0.029909
    25        0.840000 4430.0  4.8159158E+06          1.5600   0.17606000   0.02206000  0.3771356  4.2420E-001   0.029863
